answer_id,document_id,question_id,text,answer_start,answer_end,answer_category,question,file_name,context
1151,316,1147,Unwanted sexual attention towards both boys and girls,211,264,,"What is violation of privacy and the right to decide about ones own body?
",,"Everyone has the right to decide who can touch their body, where and in what way. During puberty, private space becomes more important for both boys and girls, particularly while accessing to toilets for girls. Unwanted sexual attention towards both boys and girls is a violation of privacy and the right to decide about ones own body. Here are the differences between a good and bad touch, which should be taught to every toddler to protect them from any form of assault. Good touch: this touch doesnt scare you or doesnt make you uncomfortable, its not there on "
1167,318,1163,prevent the spread of bacteria from the anal area to the vagina,598,661,,"What can proper wiping technique prevent when maintaining genital hygiene?
",,"ed products as they can disrupt the natural balance of the vagina and potentially cause irritation or infection. Remember to rinse thoroughly and pat dry with a clean towel. Proper wiping technique: when using the toilet, always wipe from front to back after urination or bowel movements. This helps prevent the spread of bacteria from the anal area to the vagina, reducing the risk of urinary tract infections and other infections. Menstrual hygiene: change sanitary pads, tampons, or menstrual cups regularly during menstruation to maintain cleanliness and prevent odor. Follow the manufacturer's instructions for proper use and disposal. Avoid tight-fitting un"
1181,320,1177,jock itch (tinea cruris),839,863,,"What is an example of fungal infection?
",," be caused by various factors. It can be considered normal if it is mild and temporary. However, persistent, or intense itching in the groin area may indicate an underlying issue that requires attention. Some possible causes of itching in the groin area include fungal infections: conditions such as jock itch (tinea cruris) caused by a fungal infection can lead to itching in the groin region. Contact dermatitis: exposure to irritants or allergens in soaps, detergents, fabrics, or personal care products can cause itching and skin irritation in the groin area. Moisture and friction: excessive moisture, sweat, and fricti"
1195,322,1191,Average or medium-sized breasts,418,449,,"What is the size of breasts that have a moderate amount breast tissue and may have a rounded shape with moderate projection?
",,"ors such as genetics, hormones, body composition, and overall health. Here are some general descriptions of breast sizes: small breasts: small breasts are typically characterized by a petite size with minimal breast tissue. They may have a flatter appearance and less projection from the chest wall. Average or medium-sized breasts: this is a common breast size range that varies depending on individual proportions. Average-sized breasts have a moderate amount of breast tissue and may have a rounded shape with moderate projection. Large breasts: large breasts have a significant amount of breast tissue and may have a fuller, ro"
1210,325,1206,smegma ,1608,1615,,"What is deposited under the prepuce?
",,"e sexual stimulation. Direct stimulation over the glans penis in a fully lubricated vagina doesnt causes pain. In adults with an uncircumcised penis, the penis should be cleaned by retracting the prepuce (over the glans) with plain, simple water. As under the prepuce, a white colour material called smegma is deposited. Smegma is made up of dead tissues and mucin content. Smegma protects and lubricates the glans and inner lamella of the prepuce, facilitating erection, preputial eversion, and penetration during sexual intercourse. Smegma also contains lytic materials (such as lysozyme), which probably "
1211,325,1207,"the prostate, and seminal vesicles",1930,1964,,"Where do lytic materials (such as lysozyme) originated?
",,"megma is made up of dead tissues and mucin content. Smegma protects and lubricates the glans and inner lamella of the prepuce, facilitating erection, preputial eversion, and penetration during sexual intercourse. Smegma also contains lytic materials (such as lysozyme), which probably originate from the prostate, and seminal vesicles, which destroy bacterial cell walls. It also inhibits and destroys candida species (fungal microbes). If the smegma is not cleaned, then it may harden into smegma stones in men, as seen with extremely poor hygienic habits. If smegma is over-cleaned (very frequently cleaned), then a person can becom"
1225,327,1221,needs to consult a doctor,1517,1542,,"What should a person do when there is any abnormal semen colour?
",,"any times in a day), then the colour may be watery (mildly transparent), which is a temporary condition and normal. The colour of semen may change due to fresh blood (red), drugs (pyridium), jaundice (dark yellow), or contamination of semen with urine (e. G. , in bladder neck dysfunction). A person needs to consult a doctor if there is any abnormal semen colour (red, dark yellow, brown, green, etc). ""nocturnal emission or nightfall or wet dreams is the spontaneous ejaculation of semen during sleep. Many adolescents get scared when it occurs first. It is a normal physiological process. It occurs after reaching puberty."
1226,327,1222,doesnt mean that he has any abnormality,1930,1969,,"Does a man has any abnormality if he has nocturnal emission?
",," emission or nightfall or wet dreams is the spontaneous ejaculation of semen during sleep. Many adolescents get scared when it occurs first. It is a normal physiological process. It occurs after reaching puberty. It doesnt lead to weakness or impotence. No, if a man never had nocturnal emission, it doesnt mean that he has any abnormality. Sometimes women may also get erotic dreams in sleep and some vaginal secretions may be released, which can be compared to a nocturnal emission. It can be seen in rare case of retrograde ejaculation (in which semen comes out with urine just after every orgasm). Research shows that normal people who"
1243,331,1239,helps nourish and transport sperm during ejaculation,340,392,,"What is purpose of seminal fluid?
",,"uid for semen. This gland also surrounds the urethra at the neck of the urinary bladder. It is a small gland found in males, located just below the bladder and in front of the rectum. It is part of the male reproductive system and plays a role in the production and secretion of seminal fluid, which helps nourish and transport sperm during ejaculation. The prostate gland is roughly the size and shape of a walnut. It surrounds the urethra, the tube that carries urine from the bladder out of the body, and the urethra runs through the middle of the prostate. The prostate gland undergoes changes throughout a man's life, with the most significant gro"
1265,334,1261,affect self-confidence and self-esteem in both men and women,3069,3129,,"How does unpleasant odour affects men and women?
",,"nt odour are reported to adversely affect self-confidence and self-esteem in both men and women. Reducing or eliminating body odour is an essential goal of many people's daily personal care routine. Worldwide. Moreover, excessive sweating and the resulting unpleasant odour are reported to adversely affect self-confidence and self-esteem in both men and women. Reducing or eliminating body odour is an essential goal of many people's daily personal care routine."
1283,339,1279,3 days,1294,1300,,"How many days does ovulation lasts?
",,"next menstrual bleed will occur around 7th february (28th day). It is the time period of the menstrual cycle during which, if unprotected sexual intercourse is done, there is a higher chance of fertilisation of the ovum with sperm leading to pregnancy. Ovulation occurs on the 14th day and lasts for 3 days. Sperm has a life span of 72 hours (3 days). So, the fertile period ranges from the 10th day until the 17th day of the menstrual cycle. A couple can use this knowledge to conceive a baby. Use of this knowledge for contraception is not advisable due to the higher failure rate. Menstruation usually s"
1284,339,1280,unprotected sexual intercourse is done,1120,1158,,"What can cause a higher chance of fertilisation of the ovum?
",,"ne websites to calculate or make notes of it. If the menstrual bleeding started on 10th january (day 1), then the ovulation date will be 28th january (14 days after) and the next menstrual bleed will occur around 7th february (28th day). It is the time period of the menstrual cycle during which, if unprotected sexual intercourse is done, there is a higher chance of fertilisation of the ovum with sperm leading to pregnancy. Ovulation occurs on the 14th day and lasts for 3 days. Sperm has a life span of 72 hours (3 days). So, the fertile period ranges from the 10th day until the 17th day of the menstrual cycle. A couple can use this"
1285,339,1281,menarche,1643,1651,,"What is the other name for menstruation?
",,"). So, the fertile period ranges from the 10th day until the 17th day of the menstrual cycle. A couple can use this knowledge to conceive a baby. Use of this knowledge for contraception is not advisable due to the higher failure rate. Menstruation usually starts by the age of 10 to 15 years (called menarche). If after 16 years also your menstruation doesnt start, then you need to consult a doctor. There may be underlying causes like an imperforate hymen, an absent or anomalous uterus, a hormonal disorder, etc. The menstrual cycle (periods) occurs due to hormonal changes. As soon as the bleeding from t"
1286,339,1282,"imperforate hymen, an absent or anomalous uterus, a hormonal disorder, etc",1783,1857,,"What can cause a girl to have not started menstruation after 16 years old?
",,"baby. Use of this knowledge for contraception is not advisable due to the higher failure rate. Menstruation usually starts by the age of 10 to 15 years (called menarche). If after 16 years also your menstruation doesnt start, then you need to consult a doctor. There may be underlying causes like an imperforate hymen, an absent or anomalous uterus, a hormonal disorder, etc. The menstrual cycle (periods) occurs due to hormonal changes. As soon as the bleeding from the uterus stops, the body starts preparing for pregnancy with the hope that in the next cycle, pregnancy will occur (by fertilisation with sperm) and the thickness of the inner layer of the uterus will incr"
1305,343,1301,verbal (communicated) or in written form,950,990,,"What are the two forms of sexual consent?
",,"enjoyed only if it is done out of free will. Right now, it might seem quite strange to you, but later you might change your mind. Thats ok. Sex is a way of expressing ourselves and our feelings. It is not dirty or wicked. Sexual consent is an agreement to participate in sexual activity. It could be verbal (communicated) or in written form. Consent is never in the form of physical gestures, body signs, objects, indirect signals, actions, dress, etc. Consent is never implied based on past behaviour, activity, or dress. Valid consent is consent without any pressure or threat, without any influence of drugs or alcohol. Consent is always"
1306,343,1302,feel quite horrible,2183,2202,,"What would the sex feel if the sexual acts are pressured from someone else?
",," If you have sex when you are ready for it with someone you care about and who cares about you, it feels good in your body and in your mind. But if you are scared, unwilling, or not ready for it, it may be the worst experience. Doing any sexual act because of pressure from someone else can have sex feel quite horrible. People describe sex as excited, warm, tingly, thrilled, pleasurable, gentle, loved, wanted, special, and happy. All societies accept sex between two lawfully married adults as safe and normal. Sex is a personal thing that is always done in private and with the consent of the partner. It should nev"
1320,346,1316,identical (lookalikes) or non-identical twins,545,590,,"What are the two types of twins?
",,"fertilises the egg (which has x chromosomes), the baby will be a girl. If a sperm with the y chromosome fertilises the egg, the baby will be a boy"". No one can control or decide which sperm will meet the x chromosome of the female ovum. Twins are two babies born in a single pregnancy. They could be identical (lookalikes) or non-identical twins. The identical twins are formed through the division of one fertilised ovum or egg (zygote) into two; thats why they are scientifically also called ""monozygotic twins"". Non-identical twins are formed due to the fertilisation of two separate ovum or eggs with two sperm; they are also called zygotic "
1321,346,1317,pre-ejaculatory secretions,1389,1415,,"What does the penis release during sexual intercourse for lubrication?
",," that month onwards, she can become pregnant if semen enters her vagina. No, kissing doesn't lead to creating babies. No, a girl can't become pregnant if semen is ejaculated outside the vagina (nearby the vulva or groin), unless semen (which contains sperm) is ejaculated inside the vagina. However, pre-ejaculatory secretions from the penis, which are released during sexual intercourse for lubrication, may contain some sperm, which can lead to pregnancy. Therefore, it is always advised to use some form of contraception. No, a woman cannot become pregnant if there is no vaginal penetration by the penis. A woman who has b"
1338,350,1334,only one pink or purple band appears in the region marked 'c',344,405,,"How can a person knows that the urine pregnancy test is negative?
",,"ix weeks into pregnancy and only 1 or 2 weeks after a missed period. To interpret a urine pregnancy test (upt); 1. Look at the regions marked 'c' and 't' on the test card. 'c' indicates a control. This band must always appear because this is the comparison band. 't' indicates the test sample. 2. If only one pink or purple band appears in the region marked 'c', it means that the test is negative for pregnancy. 3. If two pink or purple bands appear, one in the region marked 'c' and the other in the region marked 't', it means that the test is positive for pregnancy 4. In case no bands appear, then the test is invalid. Repeat the test with a new pack of ur"
1356,354,1352,femidom ,553,561,,"What is a female condom called?
",," male partner withdraws his penis from the vagina just before ejaculation) 3. Lactational amenorrhea is a method because ovulation is absent post the delivery of baby (maximum till first 6 months), if the baby is regularly breastfed. Temporary. Method: 1. Barrier methods like condoms (male condom), femidom (female condom), diaphragms, cervical caps, and vaults 2. Intra uterine devices (iuds) like copper-t 3. Injectables implants, 4. Injections (dmpa) 5. Oral contraceptive pills (ocp) which it also has many benefits and commonly used in the treatment of menstrual abnormalities. Permanent methods: 1. Va"
1357,354,1353,copper-t ,653,662,,"What is example for intra uterine devices (iuds)?
",," is a method because ovulation is absent post the delivery of baby (maximum till first 6 months), if the baby is regularly breastfed. Temporary. Method: 1. Barrier methods like condoms (male condom), femidom (female condom), diaphragms, cervical caps, and vaults 2. Intra uterine devices (iuds) like copper-t 3. Injectables implants, 4. Injections (dmpa) 5. Oral contraceptive pills (ocp) which it also has many benefits and commonly used in the treatment of menstrual abnormalities. Permanent methods: 1. Vasectomy (vas deferens is cut in males). It is simpler and easier than tubectomy. 2. Tubectomy (fallop"
1373,359,1369,these tests provide same-day test results,140,181,,"Why are rapid diagnostic tests essential for early treatment and care?
",,"Hiv infection is often diagnosed through rapid diagnostic tests (rdts), which detect the presence or absence of hiv antibodies. Most often, these tests provide same-day test results, which are essential for early treatment and care. Most individuals develop antibodies to hiv within 28 days of infection, and therefore antibodies may not be detectable early, during the so-called window period. This early period of infection represents the time of greatest infectivity; however, h"
1374,359,1370,under a pseudonym; right against discrimination: a person has the right to be treated equally as per the fundamental rights covered under the law and constitution,1002,1164,,"How can a person with hiv take advantage of the suppression of identity?
",,"the specific and informed consent of the person being tested and for any research and information sharing. ; right to confidentiality: a person has the right to keep information about their hiv status private. Right to confidentiality. However, they can take advantage of the suppression of identity under a pseudonym; right against discrimination: a person has the right to be treated equally as per the fundamental rights covered under the law and constitution. Remember: please dont look at any hiv patient with contempt or any judgement. Treat them normally and affectionately. They deserve to be respected."
1375,360,1371,"men are attracted to men, and women are attracted to women",100,158,,"What are the examples of homosexuals?
",,"Homosexual (homo): people who have sexual or romantic feelings for people of the same sex. Example: men are attracted to men, and women are attracted to women. Sometimes people use the term gay for homosexual. Heterosexual (straight): people who have sexual or romantic feelings for people of the opposite gender. Example: men are attracted to women, and women are attracted to men. Just because a boy has some feminine qualities, or a girl acts a little ""ma"
1376,360,1372,"text, pictures, or videos, aimed at harassing, threatening, or spreading rumours and sexual remarks about another person via a variety of digital platforms",1362,1517,,"How can a person commit cyberbullying?
",,"(hsdd), which is defined as persistently or recurrently deficient (or absent) sexual fantasies and desire for sexual activity. Asexuality and hsdd are one of the grey areas, that is difficult to define. Cyberbullying involves posting or sending electronic messages (sometimes anonymously), including text, pictures, or videos, aimed at harassing, threatening, or spreading rumours and sexual remarks about another person via a variety of digital platforms such as online social networks, chat rooms, blogs, instant messaging, and text messaging. Cyberbullying has increased with the increased use of social media sites, the internet, e-mail, and mobile devices. Unlike more traditional bullying, cyberbullying can be more anonymous and occur nearly consta"
1395,365,1391,Decreased interest in activities or inability to enjoy formerly favourite activities,573,657,,"What will happen to a person's favorite interests if they are dealing with depression?
",,"sion. Common causes are endogenous (biological), stress, disease, old age, love failure, post-delivery, poverty, social conflicts, etc. Depression can range from mild to severe based on its symptoms. Following are the signs and symptoms of depression: 1. Frequent sadness, tearfulness, and crying 2. Decreased interest in activities or inability to enjoy formerly favourite activities 3. Hopelessness 4. Persistent boredom, low energy 5. Social isolation, poor communication 6. Extreme sensitivity to rejection or failure 7. Increased irritability, anger, or hostility 8. Difficulty with relationships 9. Frequent complaints of physical illness, such as headaches or stomach-aches 10."
1407,368,1403,making through role-playing and group problem-solving exercises,1599,1662,,"What can be done to get youth actively practising decision making?
",,"iting, or crafts. 6. Reinforce these messages regularly. Teaching decision-making strategies to children is crucial since adolescents need opportunities to practise and discuss realistic decision-making. Here are some ways adults can facilitate the process: 1. Get youth actively practising decision making through role-playing and group problem-solving exercises. 2. Look at how you make decisions and then lead by example. 3. Demonstrate to teens how to choose between competing pressures and demands. 4. Many adolescents live in the now. Show them the benefits of future thinking by anticipating difficult situations and planning how to handle them in advance."
1418,309,1409,"assistance, care, and support",2101,2130,,What does family provide to family members in need?,,"nections and promote continuity across generations. They provide a sense of lineage, family history, and connections to ancestors, passing down traditions and stories. (9) caregiving and aging support: families often assume caregiving roles, particularly for children and aging parents. They provide assistance, care, and support for family members in need, ensuring their well-being and quality of life. (10) social support network: families serve as a primary social support network, offering companionship, love, and companionship. They celebrate achievements, share joys, and provide a sense of community and belonging."
1423,312,64,"derogatory, offensive, or disrespectful words used to attack or belittle someone, often with the intention of causing harm or distress",37,171,,What does abusive language or insults refer to?,,"Abusive language or insults refer to derogatory, offensive, or disrespectful words used to attack or belittle someone, often with the intention of causing harm or distress. It can include name-calling, slurs, profanity, mocking, or demeaning remarks about a person's appearance, intelligence, abilities, or character. Abusive language aims to undermine a person's self-esteem, provoke emotional pain, or assert power and control over them. People may insult others due to"
1427,312,1411,"the use of words, tone, or language that is intended to harm, control, or demean another person",830,925,,What does verbal abuse involve?,,"tration, projection of their own negative traits, group dynamics, a lack of empathy, or learned behaviour. However, insulting behaviour is not justified, as it can cause emotional harm and contribute to a toxic environment. Using abusive language can be a form of verbal abuse. Verbal abuse involves the use of words, tone, or language that is intended to harm, control, or demean another person. Abusive language can cause emotional pain, damage self-esteem, and create a hostile and unhealthy dynamic in relationships. While verbal abuse can take various forms beyond just using abusive language, the use of derogatory or offensive words can be a significant aspect of verbal abuse. It is impo"
1431,314,84,"a social or romantic activity where two individuals, typically interested in each other, spend time together to get to know each other better",17,158,,What does dating refer?,,"Dating refers to a social or romantic activity where two individuals, typically interested in each other, spend time together to get to know each other better. It is a process of exploring compatibility and establishing a potential romantic or sexual relationship. Dating can involve a range of activities, such as going out for meals, engaging in shared interests or hobbies, attending events together, or simply spending quality time getting to know each o"
1435,314,91,"when someone pinches, hits, shoves, slaps, punches, or kicks their partner",2233,2307,,What are examples of physical violence?,,"elf-worth or self-esteem. Emotional violence includes things like calling names, behaving in a controlling or jealous way, monitoring the other person constantly, shaming, or bullying. Emotional violence also happens when someone keeps the other away from friends and family. 2. Physical violence is when someone pinches, hits, shoves, slaps, punches, or kicks their partner. 3. Sexual violence is when someone forces a partner to have sex or engage in sexual activities when he or she does not or cannot consent. Force can be physical or nonphysical. An example of nonphysical violence is when someone threatens to spread rumours if a partner refuses to have sex. 4. Stalki"
1440,317,115,a thin membrane,13,28,,What is the hymen?,,"The hymen is a thin membrane located at the opening of the vagina in females. It is a natural part of the female reproductive anatomy. The hymen can vary in shape, size, and flexibility among individuals. It can be stretched or torn during various activities, including sexual intercourse, physical activities, medical examinati"
1445,317,119,a condition in which the hymen completely covers the opening of the vagina,542,616,,What is an imperforate hymen?,,"rious activities, including sexual intercourse, physical activities, medical examinations, or even through regular daily activities. Contrary to common misconceptions, the presence, absence, or condition of the hymen does not determine a person's virginity or sexual history. An imperforate hymen is a condition in which the hymen completely covers the opening of the vagina, leaving no opening for menstrual blood to pass through. It is a congenital condition, meaning it is present at birth. The imperforate hymen can obstruct the normal flow of menstrual blood, resulting in symptoms such as abdominal pain, cyclic pain without bleeding, or amenorrhea (absence of menstru"
971,355,967,15-20%,1154,1160,,"What percentage of infertility cases is attributed to unknown causes?
",,"irst the husband undergo the tests (investigations), as investigations for men (like semen analysis and scrotal ultrasounds) are cheaper and less invasive than investigations for females. Infertility has multiple causes, out of which 40% are due to male factors and 40% are due to female factors and 15-20% are due to unknown causes. Lifestyle changes that may boost fertility: 1. Quit smoking 2. Reduce alcohol consumption 3. Maintain a healthy weight according to your height 4. Dont consume drugs 5. Have a healthy diet rich in fruits and vegetables 6. Caffeine has a negative impact on womans fertility"
986,357,982,"hepatitis b, herpes simplex virus",642,675,,"Which STIs are viral and currently incurable?
",,"ore than 30 known bacteria, viruses, and parasites that cause stis. Eight of these pathogens are linked to the greatest incidence of sexually transmitted disease. Of these, four are currently curable: syphilis, gonorrhoea, chlamydia and trichomoniasis. The other four are incurable viral infections: hepatitis b, herpes simplex virus (hsv), hiv and human papillomavirus (hpv). There are eight common infections. Out of which 4 are currently curable: syphilis, gonorrhoea, chlamydia and trichomoniasis. However, the other 4 are viral infections and are incurable: hepatitis b, herpes simplex virus (hsv), human immunodeficiency virus "
1009,360,1005,people who have sexual or romantic feelings for people of the opposite gender,235,312,,"What is the definition of heterosexuality or being straight?
",,"Homosexual (homo): people who have sexual or romantic feelings for people of the same sex. Example: men are attracted to men, and women are attracted to women. Sometimes people use the term gay for homosexual. Heterosexual (straight): people who have sexual or romantic feelings for people of the opposite gender. Example: men are attracted to women, and women are attracted to men. Just because a boy has some feminine qualities, or a girl acts a little ""male"" does not mean that he or she is homosexual. Gender reassignment is a process (surgery) in which some people go through to change their bodies in line "
1029,362,1025,remember that it is not your fault,1788,1822,,"What advice is given to those who have experienced sexual assault?
",,"that you do not want or do not like, it is wrong. You must report this to your parents or responsible adults. Clicks picture or records video in a way that you do not want or do not like, it is wrong. You must report this to your parents or responsible adults. If sexual assault has happened to you, remember that it is not your fault; it is the abuser who did wrong, not you; it does not have to spoil your life. Look for help if you are feeling confused or bad. If you are in a situation that you feel might be abused, speak to someone you trust; try getting out of the situation if you can; try not to be alone with the abuser, and"
444,351,440,"The diet should be light, nutritious, easily digestible, rich in protein, minerals, and vitamins",43,139,,What dietary advice is given for pregnant women?,,"Advice to be followed during pregnancy: 1. The diet should be light, nutritious, easily digestible, rich in protein, minerals, and vitamins. 2. Folic supplements (0.4 mg/day) need to be started as soon as possible (can be started before pregnancy) until the 12th week of pregnancy. It is given to prevent neural tube defects (ntds). 3. Iron tablets need to be started from 4th month onwards up to 6 months postpartum (post delivery). It ca"
1045,365,1041,"Frequent sadness, tearfulness, and crying ",528,570,,"According to the passage, what are some signs and symptoms of depression?
",,"nd environmental factors contribute to depression. Common causes are endogenous (biological), stress, disease, old age, love failure, post-delivery, poverty, social conflicts, etc. Depression can range from mild to severe based on its symptoms. Following are the signs and symptoms of depression: 1. Frequent sadness, tearfulness, and crying 2. Decreased interest in activities or inability to enjoy formerly favourite activities 3. Hopelessness 4. Persistent boredom, low energy 5. Social isolation, poor communication 6. Extreme sensitivity to rejection or failure 7. Increased irritability, anger, or hostility 8. Difficulty with relations"
1060,367,1056,a long term or lifelong thing,235,264,,"What must you understand about peer-pressure?
",,"There are lots of techniques to deal with peer pressure. 1. First, one must know what is good and bad for him; if he is unaware, he must talk to his parents or a responsible adult about it. 2. You must understand that peer-pressure is a long term or lifelong thing. You must take a stand, deal with it, and speak about it. Be assertive by speaking out when someone is being bullied or pressured into making a sexual decision that they dont want to make. 3. Be smart and patient, never act in the heat of the moment. Plan for it and try to find ways to deal with it"
1079,369,1075,"bruises, welts, burns, fractures, lacerations/cuts",124,174,,"According to the passage, what are some signs of physical abuse in a child's body?
",,"Signs of child abuse depend on the type of abuse, like physical abuse and sexual abuse: (1) signs of physical abuse (body): bruises, welts, burns, fractures, lacerations/cuts; (behaviour/s): extremes in moods, overly happy or sad, frightened of you, or other family or friends, doesnt want to be touched, gets upset when another child, cries, and tells you someone hit him/her. (2) sexual abuse signs (physically): torn, stained, bloody undergarments, pain or genital itchin"
1098,307,1094,with its own dynamics and expectations,413,451,,"What is unique about each relationship?
",,"iences, trust, and communication. It can be romantic, familial, friendly, or professional. They require effort, compromise, and understanding to thrive. Healthy relationships bring joy, support, and a sense of belonging. Relationships can be short-lived or long-lasting. Each relationship is unique, with its own dynamics and expectations. They play a crucial role in our emotional well-being and happiness. Love is a deep and intense emotion. It involves affection, care, and attachment. It can be romantic, familial, or platonic. It brings joy, happiness, and fulfilment. Love requires commitment, understanding, and support. It can be "
1111,310,1107,foundation for starting a family,669,701,,"When starting a family what is marriage often seen as?
",," connection: marriage provides a framework for establishing and nurturing emotional and intimate connections between partners. It offers a deep sense of companionship, love, and emotional support, fostering a bond that can withstand the test of time. Building a family: marriage is often seen as the foundation for starting a family. It provides a stable environment for raising children and facilitates the legal and social recognition of parenthood and family unit. Legal and financial benefits: marriage offers various legal and financial benefits, such as tax advantages, inheritance rights, access to healthcare, and joint prop"
1124,311,1120,heightened sense of excitement and euphoria,214,257,,"What is often accompanied with infatuation?
",,"Infatuation refers to an intense and often short-lived emotional or romantic attraction towards someone. It is characterized by an intense passion, obsession, and idealization of the person, often accompanied by a heightened sense of excitement and euphoria. Infatuation is typically based on superficial qualities or idealized perceptions of the individual, and it often lacks a deep understanding of their true character or compatibility. Infatuation is primarily driven by intense emotions and physical attraction, and it may fade over time or evolve int"
1125,312,1121,"name-calling, slurs, profanity, mocking, or demeaning remarks about a person's appearance, intelligence, abilities, or character",188,316,,"What is an example of insults?
",,"Abusive language or insults refer to derogatory, offensive, or disrespectful words used to attack or belittle someone, often with the intention of causing harm or distress. It can include name-calling, slurs, profanity, mocking, or demeaning remarks about a person's appearance, intelligence, abilities, or character. Abusive language aims to undermine a person's self-esteem, provoke emotional pain, or assert power and control over them. People may insult others due to insecurities, a desire for power or control, anger or frustration, projection of their own negative traits, group dynamics, a lack of empathy, o"
456,352,452,"Key danger signs during post-partum period: 1. Severe vaginal bleeding, 2. Foul smelling vaginal discharge, 3. High fever",291,412,,What are the key danger signs during the postpartum period?,,"Important key danger signs during pregnancy are: 1. Severe vaginal bleeding, 2. Swollen hands/face, 3. Blurred vision, 4. Signs of gestational hypertension. Key danger signs during labour and childbirth: 1. Severe vaginal bleeding, 2. Prolonged labour, 3. Convulsions, 4. Retained placenta. Key danger signs during post-partum period: 1. Severe vaginal bleeding, 2. Foul smelling vaginal discharge, 3. High fever. Key danger signs in the newborn: 1. Convulsions /spasms/ rigidity, 2. Difficult/ fast breathing, 3. Very small baby, 4. Lethargy / unconsciousness. Postpartum depression is a mood disorder that can affect women after childbirth. Mothers with postpartum depression experience feelings of extreme sad"
457,352,453,"Key danger signs in the newborn: 1. Convulsions /spasms/ rigidity, 2. Difficult/ fast breathing, 3. Very small baby, 4. Lethargy / unconsciousness",414,560,,What are the key danger signs in the newborn?,,"ion, 4. Signs of gestational hypertension. Key danger signs during labour and childbirth: 1. Severe vaginal bleeding, 2. Prolonged labour, 3. Convulsions, 4. Retained placenta. Key danger signs during post-partum period: 1. Severe vaginal bleeding, 2. Foul smelling vaginal discharge, 3. High fever. Key danger signs in the newborn: 1. Convulsions /spasms/ rigidity, 2. Difficult/ fast breathing, 3. Very small baby, 4. Lethargy / unconsciousness. Postpartum depression is a mood disorder that can affect women after childbirth. Mothers with postpartum depression experience feelings of extreme sadness, anxiety, and exhaustion that may make it difficult for them to complete daily care activities for themselves or for others. Postpartum depress"
793,331,788,just below the bladder and in front of the rectum,173,222,,"Where is the prostate gland located in males?
",,"1. The prostate is a gland that makes fluid for semen. This gland also surrounds the urethra at the neck of the urinary bladder. It is a small gland found in males, located just below the bladder and in front of the rectum. It is part of the male reproductive system and plays a role in the production and secretion of seminal fluid, which helps nourish and transport sperm during ejaculation. The prostate gland is roughly the size and shape of a walnut. It surrounds the urethra, the tube that carries urine from the bla"
1138,314,1134,"casual dating, where individuals are exploring multiple connections, or in more exclusive relationships, where the focus is on building a deeper emotional connection and potential long-term commitment",508,708,,"What are the various contexts of dating?
",,"stablishing a potential romantic or sexual relationship. Dating can involve a range of activities, such as going out for meals, engaging in shared interests or hobbies, attending events together, or simply spending quality time getting to know each other. It can occur in various contexts, including casual dating, where individuals are exploring multiple connections, or in more exclusive relationships, where the focus is on building a deeper emotional connection and potential long-term commitment. The purpose of dating is to assess compatibility, develop intimacy, and determine if there is potential for a deeper and more committed partnership. Dating apps are online platforms or mobile applications that allow people to connect and interact with others who are interested in romantic or sexua"
1152,316,1148,protect them from any form of assault,434,471,,"Why should we teach toddlers about good and bad touch?
",," for both boys and girls, particularly while accessing to toilets for girls. Unwanted sexual attention towards both boys and girls is a violation of privacy and the right to decide about ones own body. Here are the differences between a good and bad touch, which should be taught to every toddler to protect them from any form of assault. Good touch: this touch doesnt scare you or doesnt make you uncomfortable, its not there on the private parts, it is mostly on hand or shoulder, it is never told to keep it as a secret, it is never forceful or hurting, it is never forceful or hurting. The example of good touch is parents hug, grand"
1168,318,1164,"Washing the vulva with mild, unscented soap and water",2932,2985,,"What is recommended when washing the vulva?
",,". Irritation and drying: water, especially if it contains chemicals like soaps or shampoos, can irritate the sensitive vaginal tissues and cause dryness, itching, or discomfort. It's important to note that maintaining hygiene of the external genital area (vulva) is sufficient for daily cleanliness. Washing the vulva with mild, unscented soap and water is recommended, while avoiding harsh soaps or douches. If you have specific concerns about vaginal hygiene or notice any unusual symptoms, it's best to consult with a healthcare provider who can provide personalized advice and guidance."
1182,320,1178,"exposure to irritants or allergens in soaps, detergents, fabrics, or personal care products",954,1045,,"What cause contact dermatitis?
",,"ense itching in the groin area may indicate an underlying issue that requires attention. Some possible causes of itching in the groin area include fungal infections: conditions such as jock itch (tinea cruris) caused by a fungal infection can lead to itching in the groin region. Contact dermatitis: exposure to irritants or allergens in soaps, detergents, fabrics, or personal care products can cause itching and skin irritation in the groin area. Moisture and friction: excessive moisture, sweat, and friction in the groin area, particularly in warm or humid environments, can lead to itching and skin irritation. Skin conditions: certain skin conditions like eczema or psoriasis can manif"
1183,320,1179,clotrimazole,2245,2257,,"What is an example of anti-fungal creams?
",,"derwear for few days. 2. Keep the groyne dry after the bath; make sure to wear only dry underwear. 3. If needed, remove pubic hair so the medications can be applied easily, and the groyne remains dry for a longer duration. 4. Dont share a towel, undergarment, or soap. 5. Use anti-fungal creams like clotrimazole, etc. 6. Feel free to consult a doctor."
